,Location,XYZCOD,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
394,N-14-21,Y,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0,IJBSQT,8.0
395,N-13-22,Y,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0,F7LULH,7.0
396,O-09-13,Y,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0,VHQ356,12.0
397,L-08-23,Y,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5,56TC1Z,9.5
398,J-06-13,Y,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0
399,M-10-11,Y,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0,6M2FJM,13.0
400,L-07-22,Y,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5,I1X92B,11.5
401,L-15-22,Y,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0,1ENECA,12.0
402,O-13-11,Y,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0,DGAONE,13.0
403,K-08-11,Y,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0,YKQY4X,9.0
404,L-16-21,Y,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0,ZGYCSW,10.0
405,M-14-13,Y,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0,05W6TK,6.0
406,M-07-13,Y,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0,F7LULH,8.0
407,M-10-21,Y,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0,YKQY4X,10.0
408,O-09-23,Y,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0
409,J-18-11,Y,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0,IJBSQT,12.0
410,J-06-23,Y,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5,I1X92B,8.5
411,K-16-13,Y,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0,QVFB0Q,11.0
412,O-13-21,Y,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0
413,M-14-23,Y,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0,AHR20O,7.0
414,M-15-11,Y,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5,8BSFSA,8.5
415,N-10-12,Y,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5,F7LULH,9.5
416,M-07-23,Y,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0
417,K-05-13,Y,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0,O9YFO8,8.0
418,J-18-21,Y,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5,WRRW1W,11.5
419,K-08-21,Y,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5,F7LULH,7.5
420,N-09-11,Y,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0,37VA62,12.0
421,K-16-23,Y,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5
422,N-14-12,Y,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0,KTDZY0,13.0
423,L-07-11,Y,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0,LXJQVG,7.0
424,M-15-21,Y,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0,1ENECA,8.0
425,N-13-13,Y,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0,J3FI7N,11.0
426,L-08-12,Y,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0,KTDZY0,7.0
427,N-09-21,Y,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0,LXJQVG,13.0
428,N-10-22,Y,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0,HOUJQN,11.0
429,K-17-11,Y,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5
430,K-05-23,Y,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0
431,L-15-13,Y,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5,PP9DNA,9.5
432,K-17-21,Y,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5,CD1NU9,8.5
433,N-13-23,Y,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0,1JT1XB,11.0
434,J-06-12,Y,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5,7BU1V7,8.5
435,N-14-22,Y,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5,WH1BJI,9.5
436,L-16-12,Y,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5,O9YFO8,10.5
437,O-09-12,Y,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5
438,L-08-22,Y,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0,B24J86,12.0
439,L-07-21,Y,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0,JEGRCL,13.0
440,L-15-23,Y,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0
441,O-13-12,Y,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0,WGHG3L,13.0
442,L-16-22,Y,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0,W25EZN,13.0
443,M-08-13,Y,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0,JHSQHS,7.0
444,M-07-12,Y,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5
445,O-09-22,Y,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5,F7LULH,8.5
446,J-06-22,Y,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5,NISP6K,9.5
447,J-18-12,Y,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0,PP9DNA,11.0
448,J-18-22,Y,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5,ZGYCSW,10.5
449,O-13-22,Y,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5,IJBSQT,8.5
450,K-05-12,Y,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0,ZGYCSW,11.0
451,M-15-12,Y,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0,NM6C73,8.0
452,M-16-11,Y,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0
453,M-08-23,Y,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0
454,M-07-22,Y,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0,SY1DDY,10.0
455,K-06-13,Y,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0,TBCCF7,8.0
456,N-10-11,Y,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0,DSQXYR,7.0
457,K-18-11,Y,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0,V7JUQL,13.0
458,N-14-13,Y,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5
459,M-15-22,Y,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5,PP9DNA,10.5
460,M-16-21,Y,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5,8BSFSA,9.5
